
  0% | 0/20 | ?it/s
T51/51, E113/160 => nca: 0.058, flat: 0.163, pod: 2.649, loss: 2.871: :  60% | 12/20 |  5.22it/s
T51/51, E113/160 => nca: 0.059, flat: 0.161, pod: 2.633, loss: 2.853: :  60% | 12/20 |  5.22it/s
T51/51, E113/160 => nca: 0.059, flat: 0.161, pod: 2.633, loss: 2.853: :  65% | 13/20 |  5.37it/s
T51/51, E113/160 => nca: 0.058, flat: 0.161, pod: 2.625, loss: 2.844: :  65% | 13/20 |  5.37it/s
T51/51, E113/160 => nca: 0.058, flat: 0.161, pod: 2.625, loss: 2.844: :  70% | 14/20 |  5.48it/s
T51/51, E113/160 => nca: 0.059, flat: 0.161, pod: 2.631, loss: 2.851: :  70% | 14/20 |  5.48it/s
T51/51, E113/160 => nca: 0.059, flat: 0.161, pod: 2.631, loss: 2.851: :  75% | 15/20 |  5.47it/s
T51/51, E113/160 => nca: 0.06, flat: 0.159, pod: 2.618, loss: 2.837: :  75% | 15/20 |  5.47it/s 
T51/51, E113/160 => nca: 0.06, flat: 0.159, pod: 2.618, loss: 2.837: :  80% | 16/20 |  5.29it/s
T51/51, E113/160 => nca: 0.06, flat: 0.16, pod: 2.614, loss: 2.835: :  80% | 16/20 |  5.29it/s 
T51/51, E113/160 => nca: 0.06, flat: 0.16, pod: 2.614, loss: 2.835: :  85% | 17/20 |  5.45it/s
T51/51, E113/160 => nca: 0.061, flat: 0.161, pod: 2.627, loss: 2.85: :  85% | 17/20 |  5.45it/s
T51/51, E113/160 => nca: 0.061, flat: 0.161, pod: 2.627, loss: 2.85: :  90% | 18/20 |  5.52it/s
T51/51, E113/160 => nca: 0.062, flat: 0.161, pod: 2.622, loss: 2.845: :  90% | 18/20 |  5.52it/s
T51/51, E113/160 => nca: 0.062, flat: 0.161, pod: 2.622, loss: 2.845: :  95% | 19/20 |  5.58it/s
T51/51, E113/160 => nca: 0.062, flat: 0.167, pod: 2.656, loss: 2.884: :  95% | 19/20 |  5.58it/s
T51/51, E113/160 => nca: 0.062, flat: 0.167, pod: 2.656, loss: 2.884: : 100% | 20/20 |  6.16it/s
T51/51, E113/160 => nca: 0.062, flat: 0.167, pod: 2.656, loss: 2.884: : 100% | 20/20 |  5.37it/s

  0% | 0/20 | ?it/s
T51/51, E114/160 => nca: 0.055, flat: 0.136, pod: 2.415, loss: 2.606: :   0% | 0/20 | ?it/s
T51/51, E114/160 => nca: 0.055, flat: 0.136, pod: 2.415, loss: 2.606: :   5% | 1/20 |  5.60it/s
T51/51, E114/160 => nca: 0.057, flat: 0.145, pod: 2.437, loss: 2.639: :   5% | 1/20 |  5.60it/s
T51/51, E114/160 => nca: 0.057, flat: 0.145, pod: 2.437, loss: 2.639: :  10% | 2/20 |  5.31it/s
T51/51, E114/160 => nca: 0.052, flat: 0.148, pod: 2.556, loss: 2.756: :  10% | 2/20 |  5.31it/s
T51/51, E114/160 => nca: 0.052, flat: 0.148, pod: 2.556, loss: 2.756: :  15% | 3/20 |  5.22it/s
T51/51, E114/160 => nca: 0.05, flat: 0.149, pod: 2.557, loss: 2.756: :  15% | 3/20 |  5.22it/s 
T51/51, E114/160 => nca: 0.05, flat: 0.149, pod: 2.557, loss: 2.756: :  20% | 4/20 |  5.17it/s
T51/51, E114/160 => nca: 0.049, flat: 0.152, pod: 2.578, loss: 2.778: :  20% | 4/20 |  5.17it/s
T51/51, E114/160 => nca: 0.049, flat: 0.152, pod: 2.578, loss: 2.778: :  25% | 5/20 |  5.18it/s
T51/51, E114/160 => nca: 0.047, flat: 0.152, pod: 2.619, loss: 2.818: :  25% | 5/20 |  5.18it/s
T51/51, E114/160 => nca: 0.047, flat: 0.152, pod: 2.619, loss: 2.818: :  30% | 6/20 |  5.19it/s
T51/51, E114/160 => nca: 0.045, flat: 0.152, pod: 2.663, loss: 2.861: :  30% | 6/20 |  5.19it/s
T51/51, E114/160 => nca: 0.045, flat: 0.152, pod: 2.663, loss: 2.861: :  35% | 7/20 |  5.19it/s
T51/51, E114/160 => nca: 0.049, flat: 0.156, pod: 2.709, loss: 2.914: :  35% | 7/20 |  5.19it/s
T51/51, E114/160 => nca: 0.049, flat: 0.156, pod: 2.709, loss: 2.914: :  40% | 8/20 |  5.17it/s
T51/51, E114/160 => nca: 0.048, flat: 0.157, pod: 2.711, loss: 2.916: :  40% | 8/20 |  5.17it/s
T51/51, E114/160 => nca: 0.048, flat: 0.157, pod: 2.711, loss: 2.916: :  45% | 9/20 |  5.11it/s
T51/51, E114/160 => nca: 0.048, flat: 0.156, pod: 2.694, loss: 2.898: :  45% | 9/20 |  5.11it/s
T51/51, E114/160 => nca: 0.048, flat: 0.156, pod: 2.694, loss: 2.898: :  50% | 10/20 |  5.10it/s
T51/51, E114/160 => nca: 0.047, flat: 0.157, pod: 2.681, loss: 2.886: :  50% | 10/20 |  5.10it/s
T51/51, E114/160 => nca: 0.047, flat: 0.157, pod: 2.681, loss: 2.886: :  55% | 11/20 |  5.13it/s
T51/51, E114/160 => nca: 0.048, flat: 0.157, pod: 2.673, loss: 2.878: :  55% | 11/20 |  5.13it/s
T51/51, E114/160 => nca: 0.048, flat: 0.157, pod: 2.673, loss: 2.878: :  60% | 12/20 |  5.16it/s
T51/51, E114/160 => nca: 0.048, flat: 0.159, pod: 2.696, loss: 2.904: :  60% | 12/20 |  5.16it/s
T51/51, E114/160 => nca: 0.048, flat: 0.159, pod: 2.696, loss: 2.904: :  65% | 13/20 |  5.12it/s
T51/51, E114/160 => nca: 0.048, flat: 0.158, pod: 2.682, loss: 2.888: :  65% | 13/20 |  5.12it/s
T51/51, E114/160 => nca: 0.048, flat: 0.158, pod: 2.682, loss: 2.888: :  70% | 14/20 |  5.09it/s
T51/51, E114/160 => nca: 0.048, flat: 0.158, pod: 2.676, loss: 2.882: :  70% | 14/20 |  5.09it/s
T51/51, E114/160 => nca: 0.048, flat: 0.158, pod: 2.676, loss: 2.882: :  75% | 15/20 |  5.25it/s
T51/51, E114/160 => nca: 0.047, flat: 0.156, pod: 2.665, loss: 2.868: :  75% | 15/20 |  5.25it/s
T51/51, E114/160 => nca: 0.047, flat: 0.156, pod: 2.665, loss: 2.868: :  80% | 16/20 |  5.40it/s
T51/51, E114/160 => nca: 0.047, flat: 0.158, pod: 2.677, loss: 2.883: :  80% | 16/20 |  5.40it/s
T51/51, E114/160 => nca: 0.047, flat: 0.158, pod: 2.677, loss: 2.883: :  85% | 17/20 |  5.52it/s
T51/51, E114/160 => nca: 0.047, flat: 0.158, pod: 2.662, loss: 2.867: :  85% | 17/20 |  5.52it/s
T51/51, E114/160 => nca: 0.047, flat: 0.158, pod: 2.662, loss: 2.867: :  90% | 18/20 |  5.62it/s
T51/51, E114/160 => nca: 0.047, flat: 0.157, pod: 2.644, loss: 2.848: :  90% | 18/20 |  5.62it/s
T51/51, E114/160 => nca: 0.047, flat: 0.157, pod: 2.644, loss: 2.848: :  95% | 19/20 |  5.69it/s
T51/51, E114/160 => nca: 0.049, flat: 0.164, pod: 2.682, loss: 2.895: :  95% | 19/20 |  5.69it/s
T51/51, E114/160 => nca: 0.049, flat: 0.164, pod: 2.682, loss: 2.895: : 100% | 20/20 |  6.14it/s
T51/51, E114/160 => nca: 0.049, flat: 0.164, pod: 2.682, loss: 2.895: : 100% | 20/20 |  5.36it/s

  0% | 0/20 | ?it/s
T51/51, E115/160 => nca: 0.032, flat: 0.146, pod: 2.687, loss: 2.864: :   0% | 0/20 | ?it/s
T51/51, E115/160 => nca: 0.032, flat: 0.146, pod: 2.687, loss: 2.864: :   5% | 1/20 |  4.71it/s
T51/51, E115/160 => nca: 0.048, flat: 0.144, pod: 2.527, loss: 2.719: :   5% | 1/20 |  4.71it/s
T51/51, E115/160 => nca: 0.048, flat: 0.144, pod: 2.527, loss: 2.719: :  10% | 2/20 |  4.85it/s
T51/51, E115/160 => nca: 0.047, flat: 0.144, pod: 2.534, loss: 2.725: :  10% | 2/20 |  4.85it/s
T51/51, E115/160 => nca: 0.047, flat: 0.144, pod: 2.534, loss: 2.725: :  15% | 3/20 |  4.95it/s
T51/51, E115/160 => nca: 0.043, flat: 0.142, pod: 2.502, loss: 2.687: :  15% | 3/20 |  4.95it/s
T51/51, E115/160 => nca: 0.043, flat: 0.142, pod: 2.502, loss: 2.687: :  20% | 4/20 |  5.01it/s
T51/51, E115/160 => nca: 0.042, flat: 0.141, pod: 2.522, loss: 2.705: :  20% | 4/20 |  5.01it/s
T51/51, E115/160 => nca: 0.042, flat: 0.141, pod: 2.522, loss: 2.705: :  25% | 5/20 |  5.05it/s
T51/51, E115/160 => nca: 0.047, flat: 0.144, pod: 2.568, loss: 2.759: :  25% | 5/20 |  5.05it/s
T51/51, E115/160 => nca: 0.047, flat: 0.144, pod: 2.568, loss: 2.759: :  30% | 6/20 |  5.24it/s
T51/51, E115/160 => nca: 0.049, flat: 0.142, pod: 2.551, loss: 2.741: :  30% | 6/20 |  5.24it/s
T51/51, E115/160 => nca: 0.049, flat: 0.142, pod: 2.551, loss: 2.741: :  35% | 7/20 |  5.41it/s
T51/51, E115/160 => nca: 0.047, flat: 0.144, pod: 2.565, loss: 2.756: :  35% | 7/20 |  5.41it/s
T51/51, E115/160 => nca: 0.047, flat: 0.144, pod: 2.565, loss: 2.756: :  40% | 8/20 |  5.51it/s
T51/51, E115/160 => nca: 0.047, flat: 0.146, pod: 2.571, loss: 2.765: :  40% | 8/20 |  5.51it/s
T51/51, E115/160 => nca: 0.047, flat: 0.146, pod: 2.571, loss: 2.765: :  45% | 9/20 |  5.60it/s
T51/51, E115/160 => nca: 0.051, flat: 0.147, pod: 2.553, loss: 2.751: :  45% | 9/20 |  5.60it/s
T51/51, E115/160 => nca: 0.051, flat: 0.147, pod: 2.553, loss: 2.751: :  50% | 10/20 |  5.66it/s
T51/51, E115/160 => nca: 0.055, flat: 0.148, pod: 2.56, loss: 2.763: :  50% | 10/20 |  5.66it/s 
T51/51, E115/160 => nca: 0.055, flat: 0.148, pod: 2.56, loss: 2.763: :  55% | 11/20 |  5.70it/s
T51/51, E115/160 => nca: 0.054, flat: 0.146, pod: 2.547, loss: 2.747: :  55% | 11/20 |  5.70it/s
T51/51, E115/160 => nca: 0.054, flat: 0.146, pod: 2.547, loss: 2.747: :  60% | 12/20 |  5.75it/s
T51/51, E115/160 => nca: 0.056, flat: 0.145, pod: 2.518, loss: 2.718: :  60% | 12/20 |  5.75it/s
T51/51, E115/160 => nca: 0.056, flat: 0.145, pod: 2.518, loss: 2.718: :  65% | 13/20 |  5.78it/s
T51/51, E115/160 => nca: 0.057, flat: 0.148, pod: 2.551, loss: 2.756: :  65% | 13/20 |  5.78it/s
T51/51, E115/160 => nca: 0.057, flat: 0.148, pod: 2.551, loss: 2.756: :  70% | 14/20 |  5.81it/s
T51/51, E115/160 => nca: 0.056, flat: 0.149, pod: 2.549, loss: 2.753: :  70% | 14/20 |  5.81it/s
T51/51, E115/160 => nca: 0.056, flat: 0.149, pod: 2.549, loss: 2.753: :  75% | 15/20 |  5.83it/s
T51/51, E115/160 => nca: 0.055, flat: 0.15, pod: 2.559, loss: 2.765: :  75% | 15/20 |  5.83it/s 
T51/51, E115/160 => nca: 0.055, flat: 0.15, pod: 2.559, loss: 2.765: :  80% | 16/20 |  5.85it/s
T51/51, E115/160 => nca: 0.055, flat: 0.151, pod: 2.563, loss: 2.769: :  80% | 16/20 |  5.85it/s
T51/51, E115/160 => nca: 0.055, flat: 0.151, pod: 2.563, loss: 2.769: :  85% | 17/20 |  5.85it/s
T51/51, E115/160 => nca: 0.055, flat: 0.152, pod: 2.572, loss: 2.779: :  85% | 17/20 |  5.85it/s
T51/51, E115/160 => nca: 0.055, flat: 0.152, pod: 2.572, loss: 2.779: :  90% | 18/20 |  5.88it/s
T51/51, E115/160 => nca: 0.055, flat: 0.152, pod: 2.589, loss: 2.797: :  90% | 18/20 |  5.88it/s
T51/51, E115/160 => nca: 0.055, flat: 0.152, pod: 2.589, loss: 2.797: :  95% | 19/20 |  5.89it/s
T51/51, E115/160 => nca: 0.058, flat: 0.157, pod: 2.608, loss: 2.823: :  95% | 19/20 |  5.89it/s
T51/51, E115/160 => nca: 0.058, flat: 0.157, pod: 2.608, loss: 2.823: : 100% | 20/20 |  6.39it/s
T51/51, E115/160 => nca: 0.058, flat: 0.157, pod: 2.608, loss: 2.823: : 100% | 20/20 |  5.71it/s

  0% | 0/20 | ?it/s
T51/51, E116/160 => nca: 0.049, flat: 0.157, pod: 2.454, loss: 2.66: :   0% | 0/20 | ?it/s
T51/51, E116/160 => nca: 0.049, flat: 0.157, pod: 2.454, loss: 2.66: :   5% | 1/20 |  5.80it/s
T51/51, E116/160 => nca: 0.047, flat: 0.151, pod: 2.439, loss: 2.637: :   5% | 1/20 |  5.80it/s
T51/51, E116/160 => nca: 0.047, flat: 0.151, pod: 2.439, loss: 2.637: :  10% | 2/20 |  5.84it/s
T51/51, E116/160 => nca: 0.045, flat: 0.156, pod: 2.411, loss: 2.612: :  10% | 2/20 |  5.84it/s
T51/51, E116/160 => nca: 0.045, flat: 0.156, pod: 2.411, loss: 2.612: :  15% | 3/20 |  5.87it/s
T51/51, E116/160 => nca: 0.047, flat: 0.159, pod: 2.456, loss: 2.661: :  15% | 3/20 |  5.87it/s
T51/51, E116/160 => nca: 0.047, flat: 0.159, pod: 2.456, loss: 2.661: :  20% | 4/20 |  5.89it/s
T51/51, E116/160 => nca: 0.048, flat: 0.158, pod: 2.498, loss: 2.705: :  20% | 4/20 |  5.89it/s
T51/51, E116/160 => nca: 0.048, flat: 0.158, pod: 2.498, loss: 2.705: :  25% | 5/20 |  5.91it/s
T51/51, E116/160 => nca: 0.047, flat: 0.155, pod: 2.525, loss: 2.727: :  25% | 5/20 |  5.91it/s
T51/51, E116/160 => nca: 0.047, flat: 0.155, pod: 2.525, loss: 2.727: :  30% | 6/20 |  5.92it/s
T51/51, E116/160 => nca: 0.048, flat: 0.152, pod: 2.527, loss: 2.727: :  30% | 6/20 |  5.92it/s
T51/51, E116/160 => nca: 0.048, flat: 0.152, pod: 2.527, loss: 2.727: :  35% | 7/20 |  5.87it/s
T51/51, E116/160 => nca: 0.05, flat: 0.154, pod: 2.561, loss: 2.764: :  35% | 7/20 |  5.87it/s 
T51/51, E116/160 => nca: 0.05, flat: 0.154, pod: 2.561, loss: 2.764: :  40% | 8/20 |  5.79it/s
T51/51, E116/160 => nca: 0.048, flat: 0.153, pod: 2.561, loss: 2.762: :  40% | 8/20 |  5.79it/s
T51/51, E116/160 => nca: 0.048, flat: 0.153, pod: 2.561, loss: 2.762: :  45% | 9/20 |  5.56it/s
T51/51, E116/160 => nca: 0.048, flat: 0.152, pod: 2.571, loss: 2.771: :  45% | 9/20 |  5.56it/s
T51/51, E116/160 => nca: 0.048, flat: 0.152, pod: 2.571, loss: 2.771: :  50% | 10/20 |  5.41it/s
T51/51, E116/160 => nca: 0.049, flat: 0.152, pod: 2.567, loss: 2.768: :  50% | 10/20 |  5.41it/s
T51/51, E116/160 => nca: 0.049, flat: 0.152, pod: 2.567, loss: 2.768: :  55% | 11/20 |  5.38it/s
T51/51, E116/160 => nca: 0.052, flat: 0.152, pod: 2.564, loss: 2.768: :  55% | 11/20 |  5.38it/s
T51/51, E116/160 => nca: 0.052, flat: 0.152, pod: 2.564, loss: 2.768: :  60% | 12/20 |  5.15it/s
T51/51, E116/160 => nca: 0.053, flat: 0.152, pod: 2.571, loss: 2.776: :  60% | 12/20 |  5.15it/s
T51/51, E116/160 => nca: 0.053, flat: 0.152, pod: 2.571, loss: 2.776: :  65% | 13/20 |  5.10it/s
T51/51, E116/160 => nca: 0.053, flat: 0.152, pod: 2.574, loss: 2.779: :  65% | 13/20 |  5.10it/s
T51/51, E116/160 => nca: 0.053, flat: 0.152, pod: 2.574, loss: 2.779: :  70% | 14/20 |  5.08it/s
T51/51, E116/160 => nca: 0.054, flat: 0.153, pod: 2.593, loss: 2.799: :  70% | 14/20 |  5.08it/s
T51/51, E116/160 => nca: 0.054, flat: 0.153, pod: 2.593, loss: 2.799: :  75% | 15/20 |  5.08it/s
T51/51, E116/160 => nca: 0.055, flat: 0.152, pod: 2.585, loss: 2.792: :  75% | 15/20 |  5.08it/s
T51/51, E116/160 => nca: 0.055, flat: 0.152, pod: 2.585, loss: 2.792: :  80% | 16/20 |  5.08it/s
T51/51, E116/160 => nca: 0.054, flat: 0.151, pod: 2.582, loss: 2.787: :  80% | 16/20 |  5.08it/s
T51/51, E116/160 => nca: 0.054, flat: 0.151, pod: 2.582, loss: 2.787: :  85% | 17/20 |  5.30it/s
T51/51, E116/160 => nca: 0.053, flat: 0.151, pod: 2.584, loss: 2.788: :  85% | 17/20 |  5.30it/s
T51/51, E116/160 => nca: 0.053, flat: 0.151, pod: 2.584, loss: 2.788: :  90% | 18/20 |  5.46it/s
T51/51, E116/160 => nca: 0.054, flat: 0.152, pod: 2.599, loss: 2.806: :  90% | 18/20 |  5.46it/s
T51/51, E116/160 => nca: 0.054, flat: 0.152, pod: 2.599, loss: 2.806: :  95% | 19/20 |  5.58it/s
T51/51, E116/160 => nca: 0.056, flat: 0.159, pod: 2.638, loss: 2.852: :  95% | 19/20 |  5.58it/s
T51/51, E116/160 => nca: 0.056, flat: 0.159, pod: 2.638, loss: 2.852: : 100% | 20/20 |  6.16it/s
T51/51, E116/160 => nca: 0.056, flat: 0.159, pod: 2.638, loss: 2.852: : 100% | 20/20 |  5.58it/s

  0% | 0/20 | ?it/s
T51/51, E117/160 => nca: 0.044, flat: 0.144, pod: 2.555, loss: 2.744: :   0% | 0/20 | ?it/s
T51/51, E117/160 => nca: 0.044, flat: 0.144, pod: 2.555, loss: 2.744: :   5% | 1/20 |  5.84it/s
T51/51, E117/160 => nca: 0.043, flat: 0.14, pod: 2.447, loss: 2.631: :   5% | 1/20 |  5.84it/s 
T51/51, E117/160 => nca: 0.043, flat: 0.14, pod: 2.447, loss: 2.631: :  10% | 2/20 |  5.86it/s
T51/51, E117/160 => nca: 0.052, flat: 0.149, pod: 2.601, loss: 2.802: :  10% | 2/20 |  5.86it/s
T51/51, E117/160 => nca: 0.052, flat: 0.149, pod: 2.601, loss: 2.802: :  15% | 3/20 |  5.87it/s
T51/51, E117/160 => nca: 0.05, flat: 0.144, pod: 2.577, loss: 2.77: :  15% | 3/20 |  5.87it/s  
T51/51, E117/160 => nca: 0.05, flat: 0.144, pod: 2.577, loss: 2.77: :  20% | 4/20 |  5.87it/s
T51/51, E117/160 => nca: 0.058, flat: 0.144, pod: 2.561, loss: 2.763: :  20% | 4/20 |  5.87it/s
T51/51, E117/160 => nca: 0.058, flat: 0.144, pod: 2.561, loss: 2.763: :  25% | 5/20 |  5.87it/s
T51/51, E117/160 => nca: 0.057, flat: 0.148, pod: 2.617, loss: 2.822: :  25% | 5/20 |  5.87it/s
T51/51, E117/160 => nca: 0.057, flat: 0.148, pod: 2.617, loss: 2.822: :  30% | 6/20 |  5.88it/s
T51/51, E117/160 => nca: 0.054, flat: 0.145, pod: 2.575, loss: 2.774: :  30% | 6/20 |  5.88it/s
T51/51, E117/160 => nca: 0.054, flat: 0.145, pod: 2.575, loss: 2.774: :  35% | 7/20 |  5.88it/s
T51/51, E117/160 => nca: 0.053, flat: 0.143, pod: 2.528, loss: 2.724: :  35% | 7/20 |  5.88it/s
T51/51, E117/160 => nca: 0.053, flat: 0.143, pod: 2.528, loss: 2.724: :  40% | 8/20 |  5.89it/s
T51/51, E117/160 => nca: 0.053, flat: 0.145, pod: 2.534, loss: 2.732: :  40% | 8/20 |  5.89it/s
T51/51, E117/160 => nca: 0.053, flat: 0.145, pod: 2.534, loss: 2.732: :  45% | 9/20 |  5.85it/s
T51/51, E117/160 => nca: 0.055, flat: 0.147, pod: 2.544, loss: 2.746: :  45% | 9/20 |  5.85it/s
T51/51, E117/160 => nca: 0.055, flat: 0.147, pod: 2.544, loss: 2.746: :  50% | 10/20 |  5.81it/s
T51/51, E117/160 => nca: 0.054, flat: 0.146, pod: 2.517, loss: 2.717: :  50% | 10/20 |  5.81it/s
T51/51, E117/160 => nca: 0.054, flat: 0.146, pod: 2.517, loss: 2.717: :  55% | 11/20 |  5.79it/s
T51/51, E117/160 => nca: 0.054, flat: 0.146, pod: 2.512, loss: 2.712: :  55% | 11/20 |  5.79it/s
T51/51, E117/160 => nca: 0.054, flat: 0.146, pod: 2.512, loss: 2.712: :  60% | 12/20 |  5.77it/s
T51/51, E117/160 => nca: 0.053, flat: 0.146, pod: 2.525, loss: 2.724: :  60% | 12/20 |  5.77it/s
T51/51, E117/160 => nca: 0.053, flat: 0.146, pod: 2.525, loss: 2.724: :  65% | 13/20 |  5.79it/s
T51/51, E117/160 => nca: 0.053, flat: 0.145, pod: 2.537, loss: 2.735: :  65% | 13/20 |  5.79it/s
T51/51, E117/160 => nca: 0.053, flat: 0.145, pod: 2.537, loss: 2.735: :  70% | 14/20 |  5.81it/s
T51/51, E117/160 => nca: 0.055, flat: 0.146, pod: 2.534, loss: 2.734: :  70% | 14/20 |  5.81it/s
T51/51, E117/160 => nca: 0.055, flat: 0.146, pod: 2.534, loss: 2.734: :  75% | 15/20 |  5.78it/s
T51/51, E117/160 => nca: 0.054, flat: 0.148, pod: 2.541, loss: 2.743: :  75% | 15/20 |  5.78it/s
T51/51, E117/160 => nca: 0.054, flat: 0.148, pod: 2.541, loss: 2.743: :  80% | 16/20 |  5.70it/s
T51/51, E117/160 => nca: 0.054, flat: 0.147, pod: 2.516, loss: 2.717: :  80% | 16/20 |  5.70it/s
T51/51, E117/160 => nca: 0.054, flat: 0.147, pod: 2.516, loss: 2.717: :  85% | 17/20 |  5.44it/s
T51/51, E117/160 => nca: 0.054, flat: 0.147, pod: 2.531, loss: 2.733: :  85% | 17/20 |  5.44it/s
T51/51, E117/160 => nca: 0.054, flat: 0.147, pod: 2.531, loss: 2.733: :  90% | 18/20 |  5.29it/s
T51/51, E117/160 => nca: 0.054, flat: 0.147, pod: 2.526, loss: 2.727: :  90% | 18/20 |  5.29it/s
T51/51, E117/160 => nca: 0.054, flat: 0.147, pod: 2.526, loss: 2.727: :  95% | 19/20 |  5.23it/s
T51/51, E117/160 => nca: 0.055, flat: 0.15, pod: 2.557, loss: 2.763: :  95% | 19/20 |  5.23it/s 
T51/51, E117/160 => nca: 0.055, flat: 0.15, pod: 2.557, loss: 2.763: : 100% | 20/20 |  5.65it/s
T51/51, E117/160 => nca: 0.055, flat: 0.15, pod: 2.557, loss: 2.763: : 100% | 20/20 |  5.71it/s

  0% | 0/20 | ?it/s
T51/51, E118/160 => nca: 0.034, flat: 0.144, pod: 2.504, loss: 2.683: :   0% | 0/20 | ?it/s
T51/51, E118/160 => nca: 0.034, flat: 0.144, pod: 2.504, loss: 2.683: :   5% | 1/20 |  4.94it/s
T51/51, E118/160 => nca: 0.048, flat: 0.139, pod: 2.408, loss: 2.596: :   5% | 1/20 |  4.94it/s
T51/51, E118/160 => nca: 0.048, flat: 0.139, pod: 2.408, loss: 2.596: :  10% | 2/20 |  4.93it/s
T51/51, E118/160 => nca: 0.049, flat: 0.141, pod: 2.486, loss: 2.677: :  10% | 2/20 |  4.93it/s
T51/51, E118/160 => nca: 0.049, flat: 0.141, pod: 2.486, loss: 2.677: :  15% | 3/20 |  4.96it/s
T51/51, E118/160 => nca: 0.049, flat: 0.148, pod: 2.564, loss: 2.76: :  15% | 3/20 |  4.96it/s 
T51/51, E118/160 => nca: 0.049, flat: 0.148, pod: 2.564, loss: 2.76: :  20% | 4/20 |  5.14it/s
T51/51, E118/160 => nca: 0.047, flat: 0.149, pod: 2.544, loss: 2.74: :  20% | 4/20 |  5.14it/s
T51/51, E118/160 => nca: 0.047, flat: 0.149, pod: 2.544, loss: 2.74: :  25% | 5/20 |  5.13it/s
T51/51, E118/160 => nca: 0.054, flat: 0.157, pod: 2.614, loss: 2.825: :  25% | 5/20 |  5.13it/s
T51/51, E118/160 => nca: 0.054, flat: 0.157, pod: 2.614, loss: 2.825: :  30% | 6/20 |  5.13it/s
T51/51, E118/160 => nca: 0.055, flat: 0.157, pod: 2.593, loss: 2.805: :  30% | 6/20 |  5.13it/s
T51/51, E118/160 => nca: 0.055, flat: 0.157, pod: 2.593, loss: 2.805: :  35% | 7/20 |  5.10it/s
T51/51, E118/160 => nca: 0.056, flat: 0.154, pod: 2.594, loss: 2.804: :  35% | 7/20 |  5.10it/s
T51/51, E118/160 => nca: 0.056, flat: 0.154, pod: 2.594, loss: 2.804: :  40% | 8/20 |  5.10it/s
T51/51, E118/160 => nca: 0.055, flat: 0.154, pod: 2.622, loss: 2.831: :  40% | 8/20 |  5.10it/s
T51/51, E118/160 => nca: 0.055, flat: 0.154, pod: 2.622, loss: 2.831: :  45% | 9/20 |  5.12it/s
T51/51, E118/160 => nca: 0.055, flat: 0.152, pod: 2.612, loss: 2.819: :  45% | 9/20 |  5.12it/s
T51/51, E118/160 => nca: 0.055, flat: 0.152, pod: 2.612, loss: 2.819: :  50% | 10/20 |  5.11it/s
T51/51, E118/160 => nca: 0.053, flat: 0.152, pod: 2.616, loss: 2.822: :  50% | 10/20 |  5.11it/s
T51/51, E118/160 => nca: 0.053, flat: 0.152, pod: 2.616, loss: 2.822: :  55% | 11/20 |  5.06it/s
T51/51, E118/160 => nca: 0.052, flat: 0.151, pod: 2.591, loss: 2.794: :  55% | 11/20 |  5.06it/s
T51/51, E118/160 => nca: 0.052, flat: 0.151, pod: 2.591, loss: 2.794: :  60% | 12/20 |  5.07it/s
T51/51, E118/160 => nca: 0.05, flat: 0.15, pod: 2.581, loss: 2.782: :  60% | 12/20 |  5.07it/s  
T51/51, E118/160 => nca: 0.05, flat: 0.15, pod: 2.581, loss: 2.782: :  65% | 13/20 |  5.26it/s
T51/51, E118/160 => nca: 0.051, flat: 0.149, pod: 2.583, loss: 2.783: :  65% | 13/20 |  5.26it/s
T51/51, E118/160 => nca: 0.051, flat: 0.149, pod: 2.583, loss: 2.783: :  70% | 14/20 |  5.32it/s
T51/51, E118/160 => nca: 0.051, flat: 0.149, pod: 2.588, loss: 2.788: :  70% | 14/20 |  5.32it/s
T51/51, E118/160 => nca: 0.051, flat: 0.149, pod: 2.588, loss: 2.788: :  75% | 15/20 |  5.10it/s
T51/51, E118/160 => nca: 0.05, flat: 0.147, pod: 2.575, loss: 2.772: :  75% | 15/20 |  5.10it/s 
T51/51, E118/160 => nca: 0.05, flat: 0.147, pod: 2.575, loss: 2.772: :  80% | 16/20 |  5.11it/s
T51/51, E118/160 => nca: 0.051, flat: 0.148, pod: 2.565, loss: 2.764: :  80% | 16/20 |  5.11it/s
T51/51, E118/160 => nca: 0.051, flat: 0.148, pod: 2.565, loss: 2.764: :  85% | 17/20 |  5.13it/s
T51/51, E118/160 => nca: 0.051, flat: 0.149, pod: 2.556, loss: 2.756: :  85% | 17/20 |  5.13it/s
T51/51, E118/160 => nca: 0.051, flat: 0.149, pod: 2.556, loss: 2.756: :  90% | 18/20 |  5.33it/s
T51/51, E118/160 => nca: 0.051, flat: 0.149, pod: 2.556, loss: 2.756: :  90% | 18/20 |  5.33it/s
T51/51, E118/160 => nca: 0.051, flat: 0.149, pod: 2.556, loss: 2.756: :  95% | 19/20 |  5.47it/s
T51/51, E118/160 => nca: 0.052, flat: 0.154, pod: 2.605, loss: 2.811: :  95% | 19/20 |  5.47it/s
T51/51, E118/160 => nca: 0.052, flat: 0.154, pod: 2.605, loss: 2.811: : 100% | 20/20 |  6.05it/s
T51/51, E118/160 => nca: 0.052, flat: 0.154, pod: 2.605, loss: 2.811: : 100% | 20/20 |  5.29it/s

  0% | 0/20 | ?it/s
